index,date_utc,full_text,geoenabled,location,long_lat,user
3990,Wed Jun 22 00:50:53 +0000 2016,#buffalov @ Canalside Buffalo https://t.co/68x544D1e2,TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",jungaro18
3991,Wed Jun 22 00:39:43 +0000 2016,"""Milk"" mustaches #itsbeer #buffalove #canalside #twentyonepilots @ Canalside Buffalo https://t.co/nY4r5GfY1q",TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",coryholzerland
3992,Wed Jun 22 00:38:40 +0000 2016,First concert of the summer!! #twentyonepilots #canalsidebuffalo @… https://t.co/vDi2xm1Ra8,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",dhammonds7
3993,Wed Jun 22 00:25:24 +0000 2016,"TWENTYONEPILOTSSSSSSSSSSS (at @CanalsideBflo for TWENTY ØNE PILØTS - EMØTIØNAL RØADSHØW in Buffalo, NY) https://t.co/heRlinf93r",TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87863874, 42.87646729]}",MarisMachelski
3994,Wed Jun 22 00:07:38 +0000 2016,"Twenty One Pilots! (at @CanalsideBflo in Buffalo, NY w/ @caryn1420) https://t.co/sPHe5kMo3w https://t.co/gAPMiDrzc9",TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87863874, 42.87646729]}",popo
3995,Wed Jun 22 00:04:07 +0000 2016,"My taste in music is your face. #TØP (at @CanalsideBflo for TWENTY ØNE PILØTS - EMØTIØNAL RØADSHØW in Buffalo, NY) https://t.co/KuVHcxWRU3",TRUE,"Buffalo, New York","{'type': 'Point', 'coordinates': [-78.87863874, 42.87646729]}",jeffreybigmoney
3996,Wed Jun 22 00:04:07 +0000 2016,"My taste in music is your face. #TØP (at @CanalsideBflo for TWENTY ØNE PILØTS - EMØTIØNAL RØADSHØW in Buffalo, NY) https://t.co/KuVHcxWRU3",TRUE,"Buffalo, New York","{'type': 'Point', 'coordinates': [-78.87863874, 42.87646729]}",jeffreybigmoney
3997,Tue Jun 21 23:20:44 +0000 2016,"Had some real close guesses for the ticket giveaway, but final schedule: Im with @chayimnewman… https://t.co/2ZYm1P315U",TRUE,"Saginaw, MI and ManchVegas, NH","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",AlanFritch
3998,Tue Jun 21 23:06:29 +0000 2016,When they push the start of the concert back an hour because the line is over a mile long… https://t.co/hRNGuvuIAV,TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",dominique_m_c
3999,Tue Jun 21 22:52:44 +0000 2016,We walked 20 minutes to find the end of the line #twentyonepilots #canalside #concert @… https://t.co/5I5z3gdEob,TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",dominique_m_c
4000,Tue Jun 21 22:38:45 +0000 2016,Blessed to have a brother/his awesome gf that will bring me to see my favorite band🤘🏼(we weren't… https://t.co/YvJzcnkoPl,TRUE,"North Carolina, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",Ryannnn_13
4001,Tue Jun 21 22:11:21 +0000 2016,how're you spending your tuesday ? @ Canalside Buffalo https://t.co/0Au1mE72oZ,TRUE,new york,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",megemcallister
4002,Tue Jun 21 21:21:20 +0000 2016,Here we come #concert #twentyonepilots #canalside @ Canalside Buffalo https://t.co/wPV06C64do,TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",dominique_m_c
4003,Tue Jun 21 18:03:47 +0000 2016,Catch DJ PAPA TRINI this Saturday from 5-6pm...With WUFO 1080 AM ..Summer Jam @ Canalside Buffalo https://t.co/AqsEUMsavE,TRUE,"Buffalo/ Cheektowaga, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",trinique88
4004,Tue Jun 21 01:18:32 +0000 2016,Delicious #muskokamonday w/ @muskokabrewery... (Moonlight Kettle Series: Cool As Luke APA) https://t.co/hPvCt8XSsf #photo,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.8786, 42.8765]}",jjiloty
4005,Tue Jun 21 00:36:24 +0000 2016,Troye Sivan during soundcheck✌ @troyesivan egg.trash toni_bieber2001… https://t.co/QI7vXg7exc,TRUE,New York,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",amazingtrcye
4006,Mon Jun 20 23:54:19 +0000 2016,Canalside🐳☀️🌊 @ Canalside Buffalo https://t.co/DxrFkT56sy,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",bre_vullo95
4007,Mon Jun 20 23:47:35 +0000 2016,#basic @ Canalside Buffalo https://t.co/YqRNg1Sya5,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",CaptainReality
4008,Mon Jun 20 21:59:52 +0000 2016,Man I wish I could've gone. Next year I hope. I have never been to it to this day. I must change… https://t.co/BNaF23Jfhy,TRUE,Buffalo. NY,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",WriterCRShipman
4009,Mon Jun 20 18:54:10 +0000 2016,Hanging with the nephew. #family #nephew #aunt #summer @ Canalside Buffalo https://t.co/t3KUin24Lt,TRUE,716 -205-770 soon  310,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",MsMichie2u
4010,Mon Jun 20 15:42:59 +0000 2016,"That one time I met @meghan_trainor. Not gonna lie,  it was the fastest meet n' greet I've ever… https://t.co/r9am29aPua",TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",SammySaysAhhh
4011,Mon Jun 20 14:54:53 +0000 2016,my LOST BOY @troyesivan @ Canalside Buffalo https://t.co/6DvXvsgxJJ,TRUE,New York,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",amazingtrcye
4012,Mon Jun 20 14:40:54 +0000 2016,@meghan_trainor -- #Buffalo loved having you here for #ktsh16! Thank you for for an amazing… https://t.co/JucEvIvKhc,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ImKeithB
4013,Mon Jun 20 05:02:17 +0000 2016,Just posted a photo @ Canalside Buffalo https://t.co/yekPCAednA,TRUE,"Lockport, NY",,thebasicbryan
4014,Mon Jun 20 05:01:22 +0000 2016,Just posted a photo @ Canalside Buffalo https://t.co/BbOrG5Hs1I,TRUE,"Lockport, NY",,thebasicbryan
4015,Mon Jun 20 05:00:46 +0000 2016,Just posted a photo @ Canalside Buffalo https://t.co/MJ68WE7pfE,TRUE,"Lockport, NY",,thebasicbryan
4016,Mon Jun 20 05:00:13 +0000 2016,Just posted a photo @ Canalside Buffalo https://t.co/ZKOrlkucWe,TRUE,"Lockport, NY",,thebasicbryan
4017,Mon Jun 20 04:59:06 +0000 2016,Just posted a photo @ Canalside Buffalo https://t.co/BBN5sAi4aB,TRUE,"Lockport, NY",,thebasicbryan
4018,Mon Jun 20 04:57:25 +0000 2016,Just posted a photo @ Canalside Buffalo https://t.co/PS6Lh0Uirp,TRUE,"Lockport, NY",,thebasicbryan
4019,Mon Jun 20 04:52:31 +0000 2016,Just posted a photo @ Canalside Buffalo https://t.co/bDX3bYFRo3,TRUE,"Lockport, NY",,thebasicbryan
4020,Mon Jun 20 04:52:07 +0000 2016,Just posted a photo @ Canalside Buffalo https://t.co/OshVXViZXu,TRUE,"Lockport, NY",,thebasicbryan
4021,Mon Jun 20 04:16:14 +0000 2016,"""Youth"" @troyesivan! @ Canalside Buffalo https://t.co/SuTPhkGhn9",TRUE," BUFFALO, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",SWillhauck1
4022,Mon Jun 20 04:01:51 +0000 2016,Our newest buffalo bills players were on stage at kiss the summer… https://t.co/1j1NjpQ2Ni,TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",kaleta36fan
4023,Mon Jun 20 04:00:23 +0000 2016,I loved Megan Trainor's dress she looks so pretty in that blue… https://t.co/Y94Xx6PW71,TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",kaleta36fan
4024,Mon Jun 20 03:06:11 +0000 2016,First things first im the realest! #iggyazalea #meetandgreet #kissthesummerhello @ Canalside… https://t.co/4kV9JArqFM,TRUE,On the Air ,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",JazzyTOnAir
4025,Mon Jun 20 02:56:46 +0000 2016,Entercom Promotions Staff with Meghan Trainor!! 🎤☀️ @ Canalside Buffalo https://t.co/7biRFXgYoT,TRUE," BUFFALO, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",SWillhauck1
4026,Mon Jun 20 02:54:48 +0000 2016,Had a blast working #ktsh16 for the first time. Felt good to be on… https://t.co/9ptntmAi49,TRUE,buffalo • ny,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",jennapater
4027,Mon Jun 20 02:36:53 +0000 2016,Kiss the Summer Hello with mah boo! #ktsh16 @ Canalside Buffalo https://t.co/uLZYgC1xXd,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",SammySaysAhhh
4028,Mon Jun 20 01:41:18 +0000 2016,you were worth getting sunburned for. ❤️ #KTSH16 @ Canalside Buffalo https://t.co/diE3LTIqks,TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",cgcpoems
4029,Mon Jun 20 01:39:29 +0000 2016,"""Every one thinks we're Perfect, please don't let them look through the curtain""🤘🏽💥 @ Canalside… https://t.co/t9anuwKaYF",TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",Ang97__
4030,Mon Jun 20 01:36:54 +0000 2016,"Great Fathers Day. Kayaking and some ""work"" back Stage for Iggy… https://t.co/WmE5ZAAod6",TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",MarkBlaszak
4031,Mon Jun 20 01:22:05 +0000 2016,"You make my heart shake, bend, and break. @ Canalside Buffalo https://t.co/WbclWW4LZa",TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",sarahszymonek
4032,Mon Jun 20 01:03:58 +0000 2016,Saw @troyesivan with my best friend and clearly no fun was had @ Canalside Buffalo https://t.co/m4WLrjzZLo,TRUE,Canada,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",_abgarcia
4033,Mon Jun 20 00:55:37 +0000 2016,Kiss the Summer Hello '16 ☀️ @ Canalside Buffalo https://t.co/JAgrFxO4GJ,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",KKearns57
4034,Mon Jun 20 00:16:48 +0000 2016,With thenewclassic #iggyazalea #ksth16 @ Canalside Buffalo https://t.co/PqfCN1vREA,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",buffalopo
4035,Sun Jun 19 22:35:56 +0000 2016,Rockin Canalside with my girls @tayrin80 @fscthehopemov Getting ready to meet and greet Meghan… https://t.co/EZn3qlfqU9,TRUE,On the Air ,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",JazzyTOnAir
4036,Sun Jun 19 22:33:21 +0000 2016,#iggyazalea #ksth16 thenewclassic @ Canalside Buffalo https://t.co/UiFuQaEepl,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",buffalopo
4037,Sun Jun 19 22:25:19 +0000 2016,Cool pic #meetandgreet #MAGIC!  At #ktsh16 @KISS985BUFFALO #magiclove #alextanas #ournameismagic… https://t.co/tfZUzlsWGB,TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",Magic_Ecuador
4038,Sun Jun 19 21:45:19 +0000 2016,"Love this shot!!!! 😍😍😍😍 #ktsh16 
Photo: @AndrewDixon8
Man crush every day @nasriworld… https://t.co/rjTlyjLwc6",TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",Magic_Ecuador
4039,Sun Jun 19 21:29:57 +0000 2016,"#KTSH #ktsh16 @kiss985buffalo (at @CanalsideBflo for Meghan Trainor, Iggy Azalea, Melanie Martinez and Shawn Hook) https://t.co/LRvm6Ej25z",TRUE,Rochester NY,"{'type': 'Point', 'coordinates': [-78.87863874, 42.87646729]}",ScottimusPrime1
4040,Sun Jun 19 21:18:51 +0000 2016,@melanielbbh at #KTSH16 @ Canalside Buffalo https://t.co/1LZxXHmLin,FALSE,"Buffalo, NY",,GovnHooker
4041,Sun Jun 19 21:01:06 +0000 2016,What #hotlinebling @ournameismagic #ktsh16 @ Canalside Buffalo https://t.co/NCVcfwRvQm,TRUE,"Buffalo, NY, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",JanetSnyderKISS
4042,Sun Jun 19 20:11:12 +0000 2016,Just posted a video @ Canalside Buffalo https://t.co/TvQLt4nGt5,TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",kjchard
4043,Sun Jun 19 18:20:24 +0000 2016,Celebrating all the Dads out there today! Rosè Spritzer FTW… https://t.co/qtLcLvR45M,TRUE,"Los Angeles, CA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",daniellemarievc
4044,Sun Jun 19 18:11:18 +0000 2016,#sounchecking #RedDress at @KISS985BUFFALO #KTSH16 @ournameismagic nasriworld @markpelli… https://t.co/7UP8yusYyq,TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",Magic_Ecuador
4045,Sun Jun 19 01:57:19 +0000 2016,Silo light show @ Canalside Buffalo https://t.co/n2Jo7BfRMs,TRUE,Western NY,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",Nepthys14747
4046,Sun Jun 19 01:53:32 +0000 2016,With a record of 7 W's and 2 L's it was a pretty good day at canal side with blakehuck @… https://t.co/Gz7pIzbI00,TRUE,South Buffalo,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",jack_finn1224
4047,Sun Jun 19 01:51:32 +0000 2016,#coolglobes #Buffalo @ Canalside Buffalo https://t.co/Z1uloDLFOH,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",jimich527
4048,Sat Jun 18 21:42:03 +0000 2016,Last night at canalside. Great time! @ Canalside Buffalo https://t.co/7fwP9PZva1,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",Jdeez716
4049,Sat Jun 18 20:26:34 +0000 2016,Let the birthday shenanigans begin! #brewfest @ Canalside Buffalo https://t.co/Ubf3j7145b,TRUE,,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",RandySnodgrass
4050,Sat Jun 18 17:37:36 +0000 2016,Stopped to visit Jesse at #canalsidebuffalo #bikeadventure… https://t.co/9PpkV46T3A,TRUE,Buffalo,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",karamdm
4051,Sat Jun 18 17:09:13 +0000 2016,Frank Turner ft. Kieth Buckley who would've thunk? #live #shows #frankturner #kiethbuckley #etid… https://t.co/kXPQ20Irx9,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",CamKukla
4052,Sat Jun 18 12:39:03 +0000 2016,He is growing up way too fast #Canalside #Buffalo @ Canalside Buffalo https://t.co/P5BbkmRZ2T,TRUE,"East Aurora, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",kevinbeers
4053,Sat Jun 18 06:49:06 +0000 2016,"@radioreddroxx and I with #CarlThomas 

#ADRIVTheHost #BuffaloBadBoy #StageOneLive @ Canalside… https://t.co/IBlwkczR8W",TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4054,Sat Jun 18 06:31:08 +0000 2016,"@totallykima and I after they performed.  

Love there energy! 

#BuffaloBadBoy #Buffalo… https://t.co/HRn81J82TR",TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4055,Sat Jun 18 06:28:28 +0000 2016,"#Total hit the stage  

#ADRIVTheHost #StageOneLive #Buffalo  #BuffaloBadBoy @ Canalside Buffalo https://t.co/lERI5cdZC8",TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4056,Sat Jun 18 06:26:45 +0000 2016,"You know you made it when Kendra takes a selfie with you! 

I'm famous now!… https://t.co/Ma0Ctj8mvm",TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4057,Sat Jun 18 06:24:03 +0000 2016,"I rock mics and crowds but I ain't no rapper though.... 

Blessed to use my gifts. Thank you for… https://t.co/O5LuQDw7zP",TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4058,Sat Jun 18 06:20:37 +0000 2016,"My Security #FeelSafe  

#StageOneLive #ADRIVTheHost #BuffaloBadBoy #Rochester #Buffalo @… https://t.co/U4uy2QbTPN",TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4059,Sat Jun 18 06:19:43 +0000 2016,"The lovely https://t.co/FaCjIUK0Nz Evans &amp; I hanging after her performance at Canalside. Buffalo,Ny.

She said… https://t.co/82sXtXxByI",TRUE,International,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",1K_Simmons
4060,Sat Jun 18 06:15:00 +0000 2016,#SaluteTheGoGettas @ Canalside Buffalo https://t.co/pGqA2oqwQ5,TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4061,Sat Jun 18 06:00:11 +0000 2016,"The start of the Show. Meet one of your host #ADRIVTheGoGetta

Hair Styled: Meech 
Glasses:… https://t.co/sL8Lw5giW2",TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4062,Sat Jun 18 03:58:02 +0000 2016,Me and Tilesha hanging out with Carl Thomas and Kima from Total #badboy #badboyreunion… https://t.co/u2BrKKvMfF,TRUE,United States,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",MsRhondaW
4063,Sat Jun 18 03:19:49 +0000 2016,Thank you to my #Buffalo #Faithfuls for coming out to party with me @pamelalong1 @totallykima… https://t.co/pT6FsnNTaf,FALSE,"Los Angeles, CA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",faithevans
4064,Sat Jun 18 02:49:59 +0000 2016,"For the new show, I'll try to get much closer to the stage like the first one. But,… https://t.co/CrRN7QnoeD",TRUE,Buffalo. NY,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",WriterCRShipman
4065,Sat Jun 18 02:46:26 +0000 2016,"Thank you for the high energy, and rocking show, @frankturner. First time seeing you and seeing… https://t.co/YILHPGBifu",TRUE,Buffalo. NY,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",WriterCRShipman
4066,Sat Jun 18 02:43:12 +0000 2016,"@frankturner from start to finish wanted the crowd to unite and celebrate punk rock, unity and… https://t.co/CTZ6xQKPlu",TRUE,Buffalo. NY,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",WriterCRShipman
4067,Sat Jun 18 02:39:56 +0000 2016,"For 6/16/16 edition of #ThursdayatCanalside free concert series, the stage was graced by,… https://t.co/nte3NFXuK7",TRUE,Buffalo. NY,"{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",WriterCRShipman
4068,Sat Jun 18 02:26:45 +0000 2016,#faithevans #GoGetta #BuffaloBadBoy #ADRIVTheHost #ReddRoxxTheHost @ Canalside Buffalo https://t.co/5XYc1Foq3n,TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4069,Sat Jun 18 01:56:08 +0000 2016,#112 always brings the beats #frontrow #viplife #buffalove #badboyreuniontour @ Canalside Buffalo https://t.co/WJ7V00nHq4,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",buffalopo
4070,Sat Jun 18 01:49:48 +0000 2016,"#Repost @kayemakeup with repostapp
・・・
Another GLAM SLAM.... @faithevans MAKEUP BY @kayemakeup… https://t.co/3GcAuezgIh",FALSE,"Los Angeles, CA","{'type': 'Point', 'coordinates': [-78.8787193, 42.87674713]}",faithevans
4071,Sat Jun 18 01:41:52 +0000 2016,#112 #GoGetta #ADRIVTheHost #ReddRoxxTheHost #BuffaloBadBoy @ Canalside Buffalo https://t.co/oIhSr3GkVf,TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4072,Sat Jun 18 01:34:44 +0000 2016,#112 #BuffaloBadBoy #ADRIVTheHost #ReddRoxxTheHost #GoGetta @ Canalside Buffalo https://t.co/BPGSICvuTZ,TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4073,Sat Jun 18 01:29:29 +0000 2016,#ADRIVTheHost #ReddRoxxTheHost #BuffaloBadBoy #GoGetta @ Canalside Buffalo https://t.co/Tg5acbqfLL,TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4074,Sat Jun 18 00:51:42 +0000 2016,#GoGetta #CarlThomas #BuffaloBadBoy #ReddRoxxTheHost #ADRIVTheHost @ Canalside Buffalo https://t.co/Gnraupksp1,TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4075,Sat Jun 18 00:42:43 +0000 2016,Why we so cute tho...😘❤️💞 #lovethem @ Canalside Buffalo https://t.co/EBdLRbbb71,TRUE,"Depew, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",shannonsimon81
4076,Sat Jun 18 00:28:25 +0000 2016,@cneronthomas #carlthomas #badboyreuniontour #frontrow #viplife  #buffalove @ Canalside Buffalo https://t.co/MHnOvBH9D1,TRUE,"Buffalo, NY","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",buffalopo
4077,Sat Jun 18 00:22:13 +0000 2016,#CarlThomas #BuffaloBadBoy #ADRIVTheHost #ReddRoxxTheHost #GoGetta @ Canalside Buffalo https://t.co/DZ9VSwcBp5,TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4078,Fri Jun 17 23:47:17 +0000 2016,#BuffaloBadBoy #Total #ReddRoxxTheHost #ADRIVTheHost @ Canalside Buffalo https://t.co/DnlZ6C6h1f,TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
4079,Fri Jun 17 23:23:18 +0000 2016,#Total #BuffaloBadBoy #ADRIVTheHost #ReddRoxxTheHost @ Canalside Buffalo https://t.co/oObPX1Xeaa,TRUE,"New York, USA","{'type': 'Point', 'coordinates': [-78.87852535, 42.87710492]}",ADRIVTheGoGetta
